Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
0.0,301.5,310.5,1589.0,36.7,118.0,4330.6,6106.868655484615,9.0
0.0,300.6,310.7,1455.0,40.6,82.0,3329.2000000000003,6186.110094183662,10.099999999999966
1.0,298.5,309.7,1354.0,60.8,96.0,5836.799999999999,8620.865344666776,11.199999999999989
2.0,302.2,311.8,1330.0,62.4,31.0,1934.4,8690.901916890803,9.600000000000025
0.0,298.7,309.8,1546.0,40.9,109.0,4458.099999999999,6621.576723873254,11.100000000000025
0.0,300.6,310.2,1341.0,52.6,21.0,1104.6,7386.575478973394,9.599999999999966
0.0,297.5,308.5,1546.0,40.4,129.0,5211.599999999999,6540.628353165757,11.0
1.0,298.8,308.5,1577.0,33.2,0.0,0.0,5482.749386946955,9.699999999999989
2.0,302.9,311.0,1452.0,58.3,123.0,7170.9,8864.69482248739,8.100000000000023
1.0,298.3,307.7,1717.0,27.1,7.0,189.7,4872.683509546353,9.399999999999975
0.0,300.4,310.6,1429.0,46.9,19.0,891.1,7018.328460095109,10.200000000000044
0.0,299.3,308.5,1413.0,38.5,57.0,2194.5,5696.807038387052,9.199999999999989
0.0,302.7,312.2,1336.0,46.8,179.0,8377.199999999999,6547.581744905703,9.5
1.0,298.9,310.6,1720.0,25.3,197.0,4984.1,4556.984863787115,11.700000000000044
1.0,299.6,309.0,1736.0,26.1,146.0,3810.6,4744.810216569736,9.399999999999975
0.0,297.3,308.3,1268.0,60.6,119.0,7211.400000000001,8046.749759198752,11.0
0.0,302.2,310.9,1604.0,40.5,68.0,2754.0,6802.804732083338,8.699999999999989
1.0,299.8,309.3,1470.0,42.7,119.0,5081.3,6573.154309105925,9.5
0.0,299.5,310.1,1585.0,35.2,50.0,1760.0000000000002,5842.524577636058,10.600000000000025
0.0,302.2,310.8,1744.0,29.7,16.0,475.2,5424.148211981993,8.600000000000023
0.0,297.5,308.6,1536.0,39.0,202.0,7878.0,6273.132210688099,11.100000000000025
1.0,298.9,308.5,1555.0,37.6,142.0,5339.2,6122.754642336267,9.600000000000025
0.0,297.4,308.4,1378.0,39.9,63.0,2513.7,5757.722519940157,11.0
1.0,301.7,310.3,1787.0,26.7,33.0,881.1,4996.4832040488145,8.600000000000023
0.0,303.6,312.0,1827.0,23.3,103.0,2399.9,4457.825727664309,8.399999999999977
0.0,299.9,311.3,1504.0,40.7,20.0,814.0,6410.18942618871,11.400000000000034
0.0,300.3,311.8,2004.0,19.6,12.0,235.2,4113.224429492045,11.5
1.0,298.3,308.0,1766.0,26.0,96.0,2496.0,4808.312276074298,9.699999999999989
0.0,297.2,308.5,1766.0,25.8,7.0,180.6,4771.325258566035,11.300000000000011
0.0,303.1,312.9,1511.0,40.1,107.0,4290.7,6345.085154430816,9.799999999999956
0.0,297.4,308.0,1423.0,38.0,154.0,5852.0,5662.616038340482,10.600000000000025
1.0,295.6,306.1,1669.0,29.0,161.0,4669.0,5068.540867546652,10.5
0.0,302.2,311.5,1543.0,38.5,37.0,1424.5,6220.929412760948,9.300000000000011
0.0,296.1,307.1,1651.0,35.7,167.0,5961.900000000001,6172.255670581331,11.0
0.0,298.6,309.6,1715.0,28.4,90.0,2556.0,5100.480392858149,11.0
1.0,302.3,311.4,1345.0,47.6,67.0,3189.2000000000003,6704.368162270857,9.099999999999966
0.0,296.2,306.9,1526.0,34.9,140.0,4886.0,5577.101886309769,10.699999999999989
0.0,302.5,311.4,1409.0,53.1,126.0,6690.6,7834.912166567194,8.899999999999977
1.0,298.1,309.1,1572.0,37.5,126.0,4725.0,6173.229564303943,11.0
0.0,297.6,308.6,1664.0,30.1,81.0,2438.1,5245.035542825327,11.0
0.0,300.7,310.7,1442.0,43.2,49.0,2116.8,6523.454313326134,10.0
0.0,297.5,308.5,1373.0,39.9,110.0,4389.0,5736.8309287937855,11.0
2.0,299.6,310.9,1679.0,31.2,120.0,3744.0,5485.723427992353,11.299999999999956
0.0,301.4,310.7,1376.0,50.6,25.0,1265.0,7291.175782059384,9.300000000000011
2.0,300.9,310.5,1512.0,41.2,49.0,2018.8,6523.454313326134,9.600000000000025
1.0,297.7,308.2,1370.0,53.4,162.0,8650.8,7661.08784504407,10.5
0.0,298.0,307.8,1453.0,37.7,119.0,4486.3,5736.349217920235,9.800000000000011
0.0,299.4,309.3,1401.0,59.0,38.0,2242.0,8656.030238435957,9.900000000000034
0.0,300.7,310.8,1479.0,49.1,71.0,3486.1,7604.633425059062,10.100000000000025
2.0,300.7,312.1,1490.0,43.1,159.0,6852.900000000001,6724.997954029431,11.400000000000034
0.0,297.0,307.8,1553.0,33.3,155.0,5161.5,5415.571664037692,10.800000000000011
1.0,302.2,311.6,1379.0,42.9,13.0,557.6999999999999,6195.126465099464,9.400000000000034
0.0,303.5,312.3,1681.0,29.8,25.0,745.0,5245.810469013213,8.800000000000011
0.0,300.1,309.2,1421.0,42.5,61.0,2592.5,6324.287811064053,9.099999999999966
1.0,300.2,310.4,1530.0,35.7,80.0,2856.0,5719.897744390937,10.199999999999989
2.0,300.5,309.5,1635.0,34.2,62.0,2120.4,5855.614547026015,9.0
0.0,302.0,310.9,1539.0,34.2,13.0,444.6,5511.798647017148,8.899999999999977
0.0,299.4,310.6,1348.0,54.5,22.0,1199.0,7693.341529620925,11.200000000000044
0.0,298.4,309.6,1479.0,37.8,144.0,5443.2,5854.483573670723,11.200000000000044
2.0,298.0,308.7,1503.0,36.3,5.0,181.5,5713.394647598005,10.699999999999989
1.0,297.3,308.4,1665.0,28.9,17.0,491.2999999999999,5038.957536725348,11.099999999999966
0.0,298.0,307.6,1654.0,28.9,123.0,3554.7,5005.667126572808,9.600000000000025
0.0,300.0,311.4,1487.0,41.2,22.0,906.4,6415.592965552884,11.399999999999975
1.0,301.9,311.0,1432.0,41.5,51.0,2116.5,6223.28560725114,9.100000000000025
0.0,298.1,308.0,1638.0,35.1,38.0,1333.8,6020.736656898695,9.899999999999975
0.0,298.1,310.0,1534.0,33.7,47.0,1583.9,5413.571516714907,11.899999999999975
0.0,296.6,307.6,1459.0,40.2,96.0,3859.2,6142.002133327261,11.0
0.0,298.9,308.7,1356.0,50.7,185.0,9379.5,7199.399388672513,9.800000000000011
0.0,301.6,311.1,1680.0,29.2,111.0,3241.2,5137.132307150029,9.5
1.0,296.9,307.5,1332.0,51.1,121.0,6183.1,7127.771076170666,10.600000000000025
2.0,299.8,310.6,1423.0,44.6,116.0,5173.6,6646.123034473303,10.800000000000011
1.0,297.4,308.3,1444.0,44.0,18.0,792.0,6653.474361282703,10.900000000000034
1.0,298.3,307.7,1717.0,27.1,7.0,189.7,4872.683509546353,9.399999999999975
1.0,300.7,311.7,1412.0,49.1,219.0,10752.9,7260.136846641916,11.0
0.0,300.6,309.5,2025.0,21.4,64.0,1369.6,4538.030588110456,8.899999999999977
2.0,303.7,312.6,1711.0,27.6,170.0,4692.0,4945.243827868766,8.900000000000034
0.0,296.7,307.8,1505.0,39.4,236.0,9298.4,6209.567319330466,11.100000000000025
0.0,301.3,310.8,1560.0,38.5,52.0,2002.0,6289.468492486765,9.5
0.0,298.8,309.1,1350.0,52.5,111.0,5827.5,7422.012644105886,10.300000000000011
0.0,300.0,310.2,1760.0,26.9,193.0,5191.7,4957.852086385173,10.199999999999989
1.0,298.2,308.8,1626.0,40.4,20.0,808.0,6879.082601712497,10.600000000000025
0.0,297.2,307.9,1493.0,38.4,146.0,5606.4,6003.709224716238,10.699999999999989
0.0,298.0,309.6,1536.0,37.3,120.0,4476.0,5999.687986119642,11.600000000000025
0.0,298.0,307.8,1453.0,37.7,119.0,4486.3,5736.349217920235,9.800000000000011
0.0,299.1,309.0,1450.0,43.0,40.0,1720.0,6529.276731710787,9.899999999999975
2.0,297.3,308.4,1531.0,35.6,16.0,569.6,5707.603645139888,11.099999999999966
0.0,299.4,308.6,1415.0,56.4,175.0,9870.0,8357.264777079568,9.200000000000044
0.0,298.1,308.7,1642.0,30.3,3.0,90.9,5210.080088566384,10.599999999999966
1.0,300.2,311.3,1587.0,31.2,73.0,2277.6,5185.1358428968815,11.100000000000025
0.0,299.2,308.5,1821.0,26.1,69.0,1800.9,4977.130993302702,9.300000000000011
0.0,298.3,308.1,1326.0,58.4,90.0,5256.0,8109.33028485826,9.800000000000011
0.0,297.4,309.2,1420.0,45.6,193.0,8800.800000000001,6780.813583508209,11.800000000000011
2.0,301.8,311.1,1463.0,50.1,149.0,7464.900000000001,7675.570587177119,9.300000000000011
0.0,303.1,311.3,1657.0,31.8,217.0,6900.6,5517.956168618184,8.199999999999989
0.0,300.4,311.5,1596.0,32.5,154.0,5005.0,5431.813698056752,11.100000000000025
0.0,298.8,308.9,1402.0,37.9,2.0,75.8,5564.367964087217,10.099999999999966
0.0,303.1,312.4,1407.0,41.2,107.0,4408.400000000001,6070.436652678486,9.299999999999956
0.0,298.2,308.1,1379.0,62.3,149.0,9282.7,8996.652185913674,9.900000000000034
0.0,296.8,307.6,1547.0,36.5,179.0,6533.5,5913.053332709149,10.800000000000011
1.0,298.1,309.0,1533.0,36.1,189.0,6822.900000000001,5795.327384003627,10.899999999999975
1.0,298.5,308.0,1461.0,51.9,157.0,8148.3,7940.469679727809,9.5
0.0,298.7,309.7,1547.0,37.4,0.0,0.0,6058.85464776225,11.0
0.0,300.9,310.9,1601.0,34.0,181.0,6154.0,5700.315150183559,10.0
0.0,296.9,308.1,1422.0,48.7,215.0,10470.5,7251.989649693608,11.200000000000044
0.0,301.7,309.9,1607.0,37.7,93.0,3506.1000000000004,6344.331172193955,8.199999999999989
0.0,299.6,310.9,1487.0,42.5,164.0,6970.0,6618.026724174698,11.299999999999956
1.0,301.8,310.2,1437.0,42.3,0.0,0.0,6365.400786924031,8.399999999999977
2.0,298.6,309.5,1523.0,34.2,119.0,4069.8,5454.4959970156715,10.899999999999975
0.0,299.8,309.2,1439.0,36.1,203.0,7328.3,5439.971366980574,9.399999999999975
0.0,300.6,309.4,1410.0,40.6,99.0,4019.4,5994.787101580044,8.799999999999955
0.0,299.7,309.3,1574.0,35.8,6.0,214.8,5900.874425188732,9.600000000000025
2.0,300.3,311.7,1432.0,47.7,61.0,2909.7000000000003,7153.029481105529,11.399999999999975
0.0,301.4,310.6,1578.0,33.0,181.0,5973.0,5453.176528101163,9.200000000000044
0.0,299.2,310.5,1705.0,29.5,95.0,2802.5,5267.1418831310875,11.300000000000011
1.0,300.8,312.4,1465.0,43.7,139.0,6074.3,6704.2110826381795,11.599999999999966
0.0,297.6,308.6,1664.0,30.1,81.0,2438.1,5245.035542825327,11.0
0.0,300.4,311.7,1515.0,47.4,170.0,8058.0,7520.030334897888,11.300000000000011
0.0,301.6,311.2,1408.0,42.9,89.0,3818.1,6325.408312443833,9.599999999999966
2.0,298.7,309.8,1422.0,40.7,85.0,3459.5000000000005,6060.697715452357,11.100000000000025
0.0,302.7,312.1,1688.0,32.0,155.0,4960.0,5656.542292543542,9.400000000000034
0.0,298.0,308.1,1819.0,23.4,78.0,1825.2,4457.35448876627,10.100000000000025
1.0,301.3,311.0,1410.0,52.7,161.0,8484.7,7781.410843676558,9.699999999999989
1.0,301.3,311.0,1495.0,40.8,148.0,6038.4,6387.486183278767,9.699999999999989
0.0,301.8,310.7,1597.0,30.8,74.0,2279.2000000000003,5150.9134269237775,8.899999999999977
0.0,297.3,308.1,1458.0,45.7,202.0,9231.4,6977.540115476003,10.800000000000011
1.0,303.4,311.6,1446.0,50.0,163.0,8150.0,7571.238295151401,8.200000000000045
1.0,297.6,308.6,1492.0,35.5,88.0,3124.0,5546.5865496679,11.0
0.0,301.7,311.3,1421.0,45.9,85.0,3901.5,6830.230835949177,9.600000000000025
0.0,299.1,310.3,1727.0,28.7,43.0,1234.1,5190.424190530424,11.199999999999989
0.0,297.7,308.9,1742.0,26.3,24.0,631.2,4797.693692905164,11.199999999999989
1.0,301.9,310.7,1405.0,47.9,80.0,3832.0,7047.587159675543,8.800000000000011
2.0,302.1,311.6,1701.0,26.2,46.0,1205.2,4666.961550613781,9.5
1.0,299.7,309.1,1576.0,36.4,149.0,5423.599999999999,6007.39536009645,9.400000000000034
0.0,300.9,310.9,1228.0,66.4,109.0,7237.6,8538.765056652963,10.0
0.0,303.6,312.7,1429.0,47.7,198.0,9444.6,7138.044084147905,9.099999999999966
0.0,297.5,308.9,1459.0,48.5,193.0,9360.5,7410.126951899804,11.399999999999975
1.0,304.4,313.6,1510.0,38.9,199.0,7741.099999999999,6151.1336959736955,9.200000000000044
0.0,298.7,309.9,1446.0,43.3,46.0,1991.8,6556.692363601113,11.199999999999989
0.0,297.2,308.1,1712.0,30.9,204.0,6303.599999999999,5539.758821634097,10.900000000000034
1.0,299.0,310.0,1486.0,34.6,91.0,3148.6,5384.229041330379,11.0
0.0,298.0,309.1,1473.0,44.3,124.0,5493.2,6833.372428602766,11.100000000000025
1.0,300.4,311.2,1366.0,56.1,177.0,9929.7,8024.94710618284,10.800000000000011
0.0,301.5,310.6,1490.0,48.1,81.0,3896.1,7505.160129670896,9.100000000000025
1.0,297.8,308.4,1579.0,36.6,152.0,5563.2,6051.9012560223055,10.599999999999966
0.0,300.7,310.3,1458.0,40.0,207.0,8280.0,6107.256118578558,9.600000000000025
1.0,303.0,312.6,1392.0,42.9,94.0,4032.6,6253.528672529698,9.600000000000025
0.0,297.9,307.6,1481.0,38.0,40.0,1520.0,5893.418378624212,9.700000000000044
1.0,302.6,310.2,1631.0,31.0,100.0,3100.0,5294.735538605118,7.599999999999966
1.0,297.4,308.4,1789.0,25.0,210.0,5250.0,4683.5910477267835,11.0
0.0,298.8,308.4,1473.0,41.1,128.0,5260.8,6339.765390870739,9.599999999999966
1.0,301.8,310.7,1465.0,35.8,82.0,2935.6,5492.236996760796,8.899999999999977
0.0,304.0,313.0,2354.0,15.0,117.0,1755.0,3697.6545532751866,9.0
0.0,299.7,309.2,1620.0,30.0,168.0,5040.0,5089.380098815465,9.5
0.0,298.0,308.2,1620.0,35.8,5.0,179.0,6073.326917919787,10.199999999999989
2.0,298.5,309.4,1573.0,36.0,97.0,3492.0,5930.070292916093,10.899999999999975
1.0,303.7,312.4,1474.0,38.8,139.0,5393.2,5989.048458999486,8.699999999999989
0.0,299.9,311.3,1802.0,24.4,151.0,3684.4,4604.401968905296,11.400000000000034
0.0,300.1,311.4,1660.0,31.4,38.0,1193.2,5458.412515857146,11.299999999999956
1.0,300.3,309.1,1458.0,44.3,175.0,7752.499999999999,6763.786151325752,8.800000000000011
0.0,302.3,311.7,1465.0,43.5,117.0,5089.5,6673.528194388117,9.399999999999975
0.0,298.0,308.9,1607.0,37.7,49.0,1847.3,6344.331172193955,10.899999999999975
0.0,300.4,310.1,1544.0,41.9,184.0,7709.599999999999,6774.697949809221,9.700000000000044
1.0,298.2,308.7,1269.0,60.9,163.0,9926.7,8092.962587133058,10.5
1.0,297.0,308.1,1573.0,34.9,93.0,3245.7,5748.8737006325455,11.100000000000025
1.0,299.3,310.9,1826.0,25.1,2.0,50.2,4799.57864849732,11.599999999999966
1.0,298.1,308.8,1811.0,25.4,147.0,3733.8,4817.045903651277,10.699999999999989
1.0,300.4,311.3,1350.0,56.5,31.0,1751.5,7987.49932175205,10.900000000000034
0.0,299.0,310.1,1699.0,32.9,87.0,2862.2999999999997,5853.530623899134,11.100000000000025
0.0,298.4,309.5,1357.0,50.1,125.0,6262.5,7119.445855638653,11.100000000000025
0.0,297.1,308.4,1543.0,39.6,205.0,8118.0,6398.670253125547,11.299999999999956
0.0,302.2,311.4,1510.0,44.9,33.0,1481.7,7099.894677357813,9.199999999999989
0.0,298.0,309.0,1679.0,32.4,90.0,2916.0,5696.712790607444,11.0
1.0,298.0,307.8,1492.0,40.2,197.0,7919.400000000001,6280.923360469003,9.800000000000011
0.0,302.3,310.9,1587.0,36.6,20.0,732.0,6082.563200321342,8.599999999999966
0.0,299.2,308.5,1370.0,52.4,61.0,3196.4,7517.621780530136,9.300000000000011
0.0,302.8,312.2,1458.0,51.0,42.0,2142.0,7786.751551187661,9.399999999999975
0.0,295.6,306.2,1569.0,35.1,140.0,4914.0,5767.1158819743905,10.599999999999966
0.0,300.2,309.1,1479.0,47.0,22.0,1034.0,7279.3843376329105,8.900000000000034
0.0,297.2,308.5,1588.0,40.4,190.0,7676.0,6718.316833652797,11.300000000000011
1.0,300.7,309.6,1536.0,37.2,19.0,706.8000000000001,5983.603031733264,8.900000000000034
1.0,299.2,309.0,1597.0,30.3,115.0,3484.5,5067.294702460728,9.800000000000011
0.0,304.2,313.3,1410.0,51.6,47.0,2425.2000000000003,7618.990503485967,9.100000000000025
0.0,299.9,309.4,1363.0,60.9,57.0,3471.2999999999997,8692.441297291061,9.5
0.0,300.2,311.7,1640.0,30.8,191.0,5882.8,5289.604270604254,11.5
0.0,302.9,312.3,1435.0,47.7,173.0,8252.1,7168.014878063152,9.400000000000034
1.0,299.2,310.0,1349.0,50.4,226.0,11390.4,7119.854262683619,10.800000000000011
0.0,298.1,309.5,1467.0,41.8,48.0,2006.4,6421.478215790609,11.399999999999975
0.0,303.4,312.8,1376.0,53.4,98.0,5233.2,7694.640054584408,9.400000000000034
0.0,298.0,308.6,1532.0,42.6,54.0,2300.4,6834.34632232538,10.600000000000025
0.0,298.8,310.0,1412.0,46.3,107.0,4954.099999999999,6846.116822800829,11.199999999999989
0.0,298.5,308.2,1595.0,32.3,46.0,1485.8,5395.004704132191,9.699999999999989
0.0,297.2,307.9,1337.0,58.1,184.0,10690.4,8134.599161768635,10.699999999999989
0.0,298.9,309.1,1383.0,54.9,145.0,7960.5,7951.025431043871,10.200000000000044
2.0,298.8,309.9,1439.0,45.2,40.0,1808.0,6811.266088297007,11.099999999999966
1.0,299.3,308.5,1386.0,42.2,30.0,1266.0,6124.974701144804,9.199999999999989
0.0,299.9,309.5,1451.0,39.4,18.0,709.1999999999999,5986.765568337878,9.600000000000025
0.0,300.8,311.2,1397.0,48.7,111.0,5405.700000000001,7124.493347835421,10.399999999999975
0.0,303.3,312.2,1506.0,40.0,50.0,2000.0,6308.318048408304,8.899999999999977
0.0,297.9,308.6,1468.0,36.0,168.0,6048.0,5534.22961856378,10.700000000000044
0.0,297.8,309.0,1340.0,56.9,6.0,341.4,7984.462448853579,11.199999999999989
1.0,300.2,311.6,1467.0,40.7,23.0,936.1,6252.491946954015,11.400000000000034
2.0,300.7,310.3,1369.0,50.7,12.0,608.4000000000001,7268.420179271881,9.600000000000025
0.0,301.8,310.1,1738.0,28.0,58.0,1624.0,5096.082163143123,8.300000000000011
1.0,297.4,308.4,1675.0,29.5,59.0,1740.5,5174.464899850189,11.0
0.0,302.3,311.6,1665.0,34.3,139.0,4767.7,5980.492855006209,9.300000000000011
0.0,300.2,311.6,1827.0,27.0,22.0,594.0,5165.720800297697,11.400000000000034
0.0,297.6,308.7,1476.0,39.0,44.0,1716.0,6028.087983708096,11.099999999999966
0.0,301.6,310.9,1706.0,29.5,193.0,5693.5,5270.231115907117,9.299999999999956
0.0,302.4,312.1,1455.0,40.4,28.0,1131.2,6155.63664544384,9.700000000000044
1.0,298.7,309.8,1570.0,42.1,200.0,8420.0,6921.661654144152,11.100000000000025
0.0,300.7,309.3,1425.0,45.3,100.0,4530.0,6759.921992361837,8.600000000000023
0.0,300.6,310.0,1505.0,35.9,95.0,3410.5,5657.956009237658,9.399999999999975
0.0,295.9,306.6,1412.0,41.0,109.0,4469.0,6062.436063387344,10.700000000000044
0.0,298.6,309.5,1483.0,43.2,92.0,3974.4,6708.933943594076,10.899999999999975
0.0,300.7,310.6,1491.0,43.2,187.0,8078.400000000001,6745.12509096343,9.900000000000034
0.0,301.3,310.9,1509.0,41.7,16.0,667.2,6589.522006831127,9.599999999999966
0.0,298.7,309.1,1607.0,32.7,2.0,65.4,5502.907939807489,10.400000000000034
2.0,297.2,308.1,1770.0,27.2,140.0,3808.0,5041.6278904809,10.900000000000034
1.0,299.3,308.7,1289.0,51.5,185.0,9527.5,6951.663863985934,9.399999999999975
0.0,301.9,310.8,1465.0,44.3,57.0,2525.1,6796.259747388359,8.900000000000034
2.0,297.6,308.7,1659.0,32.1,49.0,1572.9,5576.73536716685,11.099999999999966
0.0,301.4,310.3,1374.0,47.6,176.0,8377.6,6848.9233122380365,8.900000000000034
1.0,300.6,310.0,1542.0,33.9,100.0,3390.0,5474.09953517407,9.399999999999975
1.0,298.9,308.9,1487.0,39.5,30.0,1185.0,6150.871896585896,10.0
2.0,303.4,311.8,1693.0,28.3,175.0,4952.5,5017.322435317627,8.400000000000034
1.0,300.8,310.8,1461.0,41.3,53.0,2188.8999999999996,6318.7167200916865,10.0
2.0,297.0,308.1,1517.0,41.4,222.0,9190.8,6576.798556584088,11.100000000000025
1.0,300.7,310.6,1778.0,27.1,215.0,5826.5,5045.7957367346635,9.900000000000034
0.0,297.5,309.4,1443.0,45.4,70.0,3178.0,6860.421541350175,11.899999999999975
1.0,300.2,311.6,1608.0,35.0,212.0,7420.0,5893.627818134452,11.400000000000034
1.0,300.3,310.2,1442.0,39.5,4.0,158.0,5964.732531860701,9.899999999999975
1.0,297.2,308.3,1429.0,42.0,6.0,252.0,6285.07026277174,11.100000000000025
0.0,302.6,312.3,1660.0,30.3,36.0,1090.8,5267.194243008647,9.699999999999989
0.0,302.4,310.2,1400.0,53.7,175.0,9397.5,7872.831189896022,7.800000000000011
2.0,298.3,308.1,2636.0,12.8,84.0,1075.2,3533.3283135414167,9.800000000000011
0.0,300.6,311.9,1463.0,38.2,41.0,1566.2,5852.431066470379,11.299999999999956
1.0,301.9,311.1,1380.0,51.6,184.0,9494.4,7456.8843225607325,9.200000000000044
0.0,300.6,310.6,1508.0,34.8,62.0,2157.6,5495.525197071553,10.0
0.0,300.4,309.3,1671.0,35.0,209.0,7315.0,6124.534878173302,8.900000000000034
0.0,299.3,308.5,1485.0,44.7,78.0,3486.6000000000004,6951.244984965456,9.199999999999989
0.0,302.3,311.0,1561.0,37.2,180.0,6696.000000000001,6080.992403994547,8.699999999999989
1.0,301.1,311.1,1384.0,42.5,185.0,7862.5,6159.615996138387,10.0
0.0,300.8,311.2,1397.0,48.7,111.0,5405.700000000001,7124.493347835421,10.399999999999975
0.0,299.3,308.3,1651.0,28.0,6.0,168.0,4840.984839671632,9.0
0.0,299.8,311.1,1300.0,64.2,165.0,10593.0,8739.910762286805,11.300000000000011
0.0,300.7,309.9,1775.0,26.6,149.0,3963.4,4944.343237974736,9.199999999999989
0.0,298.0,308.6,1626.0,33.3,50.0,1664.9999999999998,5670.134916758074,10.600000000000025
0.0,300.3,311.5,1695.0,25.6,43.0,1100.8,4543.999614152276,11.199999999999989
1.0,298.7,309.6,1686.0,26.2,189.0,4951.8,4625.806686851754,10.900000000000034
0.0,302.4,311.8,1648.0,30.0,122.0,3660.0,5177.34469311598,9.400000000000034
0.0,300.2,311.5,1549.0,37.2,67.0,2492.4,6034.245505309131,11.300000000000011
0.0,299.0,310.3,1584.0,34.4,83.0,2855.2,5706.137568568213,11.300000000000011
0.0,297.2,308.5,1550.0,41.5,125.0,5187.5,6736.098248072115,11.300000000000011
0.0,303.8,312.5,1372.0,45.7,180.0,8226.0,6565.970533904716,8.699999999999989
0.0,298.5,309.4,1517.0,40.2,45.0,1809.0,6386.16671436426,10.899999999999975
2.0,299.7,309.2,1554.0,41.6,62.0,2579.2000000000003,6769.755177367574,9.5
1.0,301.0,311.6,1609.0,35.8,156.0,5584.799999999999,6032.088278353665,10.600000000000025
1.0,298.1,308.1,1456.0,43.7,80.0,3496.0,6663.024802949616,10.0
1.0,299.4,309.0,1381.0,44.9,88.0,3951.2,6493.347383729231,9.600000000000025
0.0,300.5,311.6,1497.0,40.5,180.0,7290.0,6349.0016732722925,11.100000000000025
2.0,300.8,312.1,1527.0,35.1,164.0,5756.400000000001,5612.738018976989,11.300000000000011
1.0,300.7,311.1,1608.0,35.3,167.0,5895.099999999999,5944.144628004175,10.400000000000034
0.0,297.3,308.3,1333.0,55.2,11.0,607.2,7705.447133312758,11.0
1.0,301.5,310.8,1452.0,44.1,157.0,6923.7,6705.541023528199,9.300000000000011
0.0,299.1,310.5,1628.0,35.9,174.0,6246.599999999999,6120.367031919539,11.399999999999975
2.0,303.3,311.3,1502.0,39.5,38.0,1501.0,6212.918351494295,8.0
0.0,302.6,310.4,1514.0,42.7,75.0,3202.5,6769.901785024742,7.799999999999955
2.0,296.4,307.5,1556.0,38.0,62.0,2356.0,6191.869680715243,11.100000000000025
0.0,297.2,308.8,1451.0,43.1,68.0,2930.8,6548.974517648794,11.600000000000025
0.0,300.6,309.6,1426.0,53.6,66.0,3537.6,8004.107874914028,9.0
0.0,301.5,310.6,1405.0,42.3,83.0,3510.8999999999996,6223.6521263940585,9.100000000000025
0.0,296.4,307.3,1487.0,37.5,83.0,3112.5,5839.435344860028,10.900000000000034
0.0,300.5,309.9,1423.0,47.9,114.0,5460.599999999999,7137.876532539713,9.399999999999975
0.0,301.0,310.8,1527.0,45.3,8.0,362.4,7243.790092867736,9.800000000000011
0.0,302.8,312.4,1523.0,39.7,239.0,9488.3,6331.681025775501,9.599999999999966
0.0,300.4,311.4,1936.0,23.9,131.0,3130.8999999999996,4845.424957288705,11.0
0.0,297.9,307.7,1546.0,37.6,72.0,2707.2000000000003,6087.3174772037755,9.800000000000011
0.0,302.4,310.2,1400.0,53.7,175.0,9397.5,7872.831189896022,7.800000000000011
0.0,300.4,309.8,1314.0,63.1,146.0,9212.6,8682.6709441384,9.400000000000034
0.0,297.9,307.6,1550.0,39.0,35.0,1365.0,6330.309196983433,9.700000000000044
0.0,300.6,310.5,1470.0,37.7,98.0,3694.6,5803.464108976425,9.899999999999975
1.0,299.2,308.4,1396.0,48.5,5.0,242.5,7090.155740131684,9.199999999999989
0.0,300.9,310.7,1352.0,46.4,212.0,9836.8,6569.363453970593,9.800000000000011
0.0,298.8,309.8,1508.0,36.3,69.0,2504.7,5732.401283152223,11.0
0.0,302.4,310.6,1445.0,40.3,162.0,6528.599999999999,6098.197859760707,8.200000000000045
0.0,303.2,311.4,1514.0,41.2,230.0,9476.0,6532.083221147995,8.199999999999989
