Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
1,301.6,310.9,1510,40.9,152,6216.8,6467.387356435068,9.299999999999956
1,296.1,307.1,1433,38.5,14,539.0,5777.4412498291895,11.0
2,301.4,310.5,1536,39.9,201,8019.9,6417.896800165516,9.100000000000025
0,297.9,307.9,1412,44.5,85,3782.5,6579.961093188702,10.0
0,297.9,309.0,1528,37.5,54,2025.0,6000.441968356505,11.100000000000025
1,298.1,308.8,1378,53.5,65,3477.5,7720.254506686677,10.699999999999989
0,298.4,309.2,1335,53.5,168,8988.0,7479.3467100339,10.800000000000011
0,301.7,310.5,1354,50.0,169,8450.0,7089.527421600967,8.800000000000011
1,304.0,313.0,1685,28.2,66,1861.2,4975.9686040208735,9.0
0,300.1,309.8,1532,39.8,115,4577.0,6385.140460764087,9.699999999999989
1,300.2,309.7,1413,43.0,137,5891.0,6362.667601315408,9.5
1,301.4,310.6,1630,30.3,2,60.6,5172.003985604877,9.200000000000044
0,302.3,311.8,1605,35.2,152,5350.400000000001,5916.247285240299,9.5
0,298.6,309.6,1423,42.7,82,3501.4,6362.992232556279,11.0
0,299.8,309.7,1431,40.3,101,4070.3,6039.1149739221955,9.899999999999975
0,301.4,310.7,1657,28.7,108,3099.6,4980.042202495028,9.300000000000011
1,300.2,311.6,1415,55.8,82,4575.599999999999,8268.357704982976,11.400000000000034
0,298.9,309.9,1526,35.4,96,3398.3999999999996,5657.003059466068,11.0
0,303.9,313.0,1403,48.3,10,483.0,7096.323733708231,9.100000000000025
2,297.8,309.0,1410,48.8,23,1122.4,7205.556910273549,11.199999999999989
0,297.1,307.8,1584,42.3,135,5710.5,7016.5586962335865,10.699999999999989
0,301.9,309.6,1446,43.2,225,9720.0,6541.549887010811,7.700000000000045
1,300.4,309.3,1467,40.3,166,6689.799999999999,6191.042394649797,8.900000000000034
1,300.7,309.5,1352,44.0,126,5544.0,6229.568792558321,8.800000000000011
0,297.7,308.4,1510,38.6,72,2779.2000000000003,6103.69564690449,10.699999999999989
0,298.1,307.7,1523,37.7,80,3016.0,6012.704651681018,9.599999999999966
0,301.8,311.0,1529,41.6,12,499.2000000000001,6660.846632043128,9.199999999999989
1,302.3,310.9,1581,36.1,109,3934.9,5976.7857756749745,8.599999999999966
2,301.4,310.6,1674,33.6,49,1646.4,5890.109234362431,9.200000000000044
1,300.5,309.7,1389,43.3,9,389.7,6298.233535990281,9.199999999999989
0,299.6,309.5,1803,27.7,159,4404.3,5230.02920191668,9.899999999999975
0,296.8,307.9,1718,25.2,148,3729.6,4533.6951902485025,11.099999999999966
0,297.3,308.5,1398,60.4,12,724.8,8842.452346499975,11.199999999999989
0,297.8,307.3,1327,61.0,186,11346.0,8476.7500176711,9.5
0,300.6,309.9,1480,43.7,153,6686.1,6772.854882119116,9.299999999999956
0,301.7,310.9,1608,33.0,160,5280.0,5556.849085669626,9.199999999999989
0,301.5,310.8,1500,41.0,118,4838.0,6440.264939859076,9.300000000000011
0,301.7,310.5,1567,39.1,114,4457.400000000001,6416.147980255018,8.800000000000011
0,299.0,310.4,1565,36.1,127,4584.7,5916.299645117859,11.399999999999975
0,296.9,308.3,1513,38.8,189,7333.2,6147.510392446554,11.400000000000034
2,298.9,310.2,1532,37.7,166,6258.200000000001,6048.236064593118,11.300000000000011
0,297.3,308.2,1754,29.4,123,3616.2,5400.146444108567,10.899999999999975
0,300.7,310.5,1561,33.2,48,1593.6,5427.122253027393,9.800000000000011
1,300.2,309.6,1556,35.8,36,1288.8,5833.393014989623,9.400000000000034
0,297.8,307.8,1573,37.9,33,1250.7,6243.04622504222,10.0
0,299.0,308.3,1441,44.0,48,2112.0,6639.651353606908,9.300000000000011
1,296.1,307.1,1485,36.0,169,6084.0,5598.318108697012,11.0
0,302.7,312.1,1601,35.2,31,1091.2,5901.50274371945,9.400000000000034
0,303.8,313.1,1394,45.4,36,1634.4,6627.461974110979,9.300000000000011
1,301.8,311.5,1416,49.0,136,6664.0,7265.875489222473,9.699999999999989
0,298.1,307.7,1705,29.1,109,3171.9,5195.72301013948,9.599999999999966
0,301.5,310.4,1425,54.4,7,380.8,8117.875416876025,8.899999999999977
0,300.6,309.6,1726,30.0,147,4410.0,5422.388920095983,9.0
1,298.5,309.7,1557,37.7,86,3242.2000000000003,6146.934433793397,11.199999999999989
0,302.4,311.5,1505,37.9,79,2994.1,5973.162472147833,9.100000000000025
0,299.1,308.2,1409,46.4,12,556.8,6846.326262311069,9.099999999999966
2,298.0,308.7,1503,36.3,5,181.5,5713.394647598005,10.699999999999989
0,300.2,309.5,1729,28.4,131,3720.4,5142.1169674937255,9.300000000000011
0,302.3,311.7,1510,38.7,141,5456.700000000001,6119.508329927558,9.399999999999975
0,298.3,309.2,1456,45.5,75,3412.5,6937.47433716722,10.899999999999975
0,299.0,310.0,1360,48.1,37,1779.7,6850.347500907664,11.0
0,301.1,311.1,1470,40.9,125,5112.5,6296.065837059305,10.0
1,300.2,310.1,1550,38.7,45,1741.5000000000002,6281.614510852792,9.900000000000034
0,297.1,308.4,1726,28.4,202,5736.799999999999,5133.194844357529,11.299999999999956
1,299.4,308.6,1541,39.1,109,4261.900000000001,6309.689877200373,9.200000000000044
0,301.1,311.4,1531,38.7,55,2128.5,6204.614074913306,10.299999999999956
0,302.0,310.6,1583,38.9,94,3656.6,6448.506384586993,8.600000000000023
0,301.0,312.2,1264,59.0,57,3363.0,7809.580457803747,11.199999999999989
1,304.1,313.3,1480,38.4,72,2764.7999999999997,5951.433122960504,9.199999999999989
2,296.2,307.0,1542,40.6,28,1136.8,6556.001213217324,10.800000000000011
2,302.1,310.7,1294,62.4,101,6302.4,8455.65945899,8.599999999999966
1,300.0,309.1,1624,30.8,155,4774.0,5237.998375281286,9.100000000000025
0,297.4,308.6,1609,36.2,116,4199.200000000001,6099.48591274868,11.200000000000044
0,296.7,308.1,1450,40.9,195,7975.5,6210.4050773714225,11.400000000000034
0,297.0,308.3,1492,48.1,137,6589.7,7515.234170113407,11.300000000000011
1,302.8,312.2,1615,32.9,159,5231.099999999999,5564.127108650442,9.399999999999975
1,298.1,308.9,1479,43.4,105,4557.0,6721.8144734737925,10.799999999999956
1,301.0,309.7,1511,39.3,146,5737.799999999999,6218.499914442172,8.699999999999989
1,301.7,311.0,1505,37.1,190,7049.0,5847.079886983763,9.300000000000011
0,297.9,308.0,1296,62.9,41,2578.9,8536.586885746472,10.100000000000025
0,297.6,308.5,1574,37.1,121,4489.1,6115.1519881145805,10.899999999999975
0,297.4,308.4,1369,50.6,220,11132.0,7254.084044796001,11.0
0,298.5,309.7,1437,42.6,120,5112.0,6410.545473356117,11.199999999999989
0,303.4,311.5,1424,50.8,128,6502.4,7575.343309552091,8.100000000000023
1,302.5,311.9,1414,51.6,205,10578.0,7640.604660942665,9.399999999999975
0,298.3,309.3,1401,51.9,14,726.6,7614.3723622851885,11.0
1,300.0,311.4,1692,29.0,216,6264.0,5138.388944211465,11.399999999999975
1,297.3,308.1,1369,52.0,214,11128.0,7454.789927458341,10.800000000000011
1,303.3,311.3,1566,46.1,41,1890.1,7559.991393451551,8.0
1,302.1,310.7,1608,30.3,81,2454.3,5102.1977968421115,8.599999999999966
1,299.6,310.6,1633,34.2,151,5164.200000000001,5848.451715775832,11.0
1,298.6,309.3,1510,40.8,177,7221.599999999999,6451.574673411998,10.699999999999989
0,301.8,311.3,1471,44.2,148,6541.6,6808.689982321063,9.5
0,298.2,308.4,1424,47.6,179,8520.4,7098.156329422827,10.199999999999989
1,300.4,310.3,1537,35.0,33,1155.0,5633.399226662097,9.900000000000034
0,300.3,311.6,1607,33.5,109,3651.5,5637.535656989324,11.300000000000011
1,299.7,309.2,1412,45.3,205,9286.5,6698.252528571869,9.5
1,297.1,308.6,1717,31.3,61,1909.3,5627.859551616267,11.5
0,297.5,309.0,1320,54.7,179,9791.3,7561.185198659915,11.5
2,303.9,313.1,1790,26.7,17,453.9,5004.871256433899,9.200000000000044
1,299.7,311.2,1616,42.3,180,7613.999999999999,7158.307356763557,11.5
0,297.7,308.9,1458,41.1,14,575.4,6275.205661839469,11.199999999999989
1,297.5,308.4,1685,28.1,15,421.5,4958.323325283211,10.899999999999975
0,302.6,311.8,1427,50.1,21,1052.1,7486.6980368433,9.199999999999989
2,300.7,310.6,1505,40.6,179,7267.400000000001,6398.6911970765705,9.900000000000034
0,303.1,311.2,1452,52.9,11,581.9,8043.608166545163,8.099999999999966
0,300.2,309.8,1418,49.3,16,788.8,7320.685809052103,9.600000000000025
1,299.2,310.0,1349,50.4,226,11390.4,7119.854262683619,10.800000000000011
1,300.3,311.7,1723,28.3,193,5461.900000000001,5106.2295074142185,11.399999999999975
1,300.5,309.3,1539,39.1,216,8445.6,6301.500792350014,8.800000000000011
1,301.1,310.6,1310,48.8,103,5026.4,6694.524505289609,9.5
0,299.9,309.5,1779,26.1,169,4410.900000000001,4862.33719774053,9.600000000000025
0,297.3,308.3,1410,48.1,23,1106.3,7102.198511970445,11.0
0,297.5,309.4,1650,34.6,142,4913.2,5978.450819781376,11.899999999999975
1,300.3,311.7,1447,36.8,0,0.0,5576.285072219835,11.399999999999975
0,299.7,309.6,1321,53.4,166,8864.4,7387.078133797967,9.900000000000034
1,298.9,308.2,1411,51.3,43,2205.9,7580.066170507988,9.300000000000011
0,300.7,310.6,1288,47.2,216,10195.2,6366.290904842549,9.900000000000034
0,303.3,311.7,1508,35.5,217,7703.5,5606.067370575866,8.399999999999977
0,302.6,310.4,1478,47.7,189,9015.3,7382.805567789086,7.799999999999955
0,299.4,310.6,1348,54.5,22,1199.0,7693.341529620925,11.200000000000044
1,303.4,311.8,1341,47.0,210,9870.0,6600.172005926796,8.400000000000034
1,301.8,309.9,1334,61.0,182,11102.0,8521.465353107194,8.099999999999966
1,300.3,311.3,1506,40.7,98,3988.6,6418.71361425545,11.0
0,300.9,311.0,1499,38.0,111,4218.0,5965.04669112606,10.100000000000025
1,298.5,309.3,1488,43.7,189,8259.300000000001,6809.464908508949,10.800000000000011
0,301.5,310.5,1702,28.7,135,3874.5,5115.287766232069,9.0
1,299.0,310.4,1394,45.2,122,5514.400000000001,6598.2661063836185,11.399999999999975
1,300.4,311.6,1401,49.9,79,3942.1,7320.947608439902,11.200000000000044
0,300.9,310.2,1382,50.4,131,6602.4,7294.024159398638,9.300000000000011
1,303.9,312.9,1430,53.5,189,10111.5,8011.584865429571,9.0
0,302.3,311.6,1309,57.6,77,4435.2,7895.701984414157,9.300000000000011
0,298.8,309.8,1485,42.4,74,3137.6,6593.574661354258,11.0
0,298.8,308.4,1737,27.7,130,3601.0,5038.580545606918,9.599999999999966
1,300.7,309.6,1536,37.2,19,706.8000000000001,5983.603031733264,8.900000000000034
0,298.5,309.1,1474,41.3,189,7805.7,6374.940756615431,10.600000000000025
0,299.4,309.2,1489,42.3,114,4822.2,6595.742360285234,9.800000000000011
1,302.3,311.1,1435,43.1,149,6421.900000000001,6476.759774518277,8.800000000000011
0,297.8,308.4,1518,32.5,190,6175.0,5166.349118828414,10.599999999999966
1,301.6,310.7,1813,24.6,210,5166.0,4670.480134385802,9.099999999999966
2,303.8,312.9,1570,35.8,147,5262.599999999999,5885.878556255597,9.099999999999966
0,300.3,311.5,1667,28.8,56,1612.8,5027.5535553928175,11.199999999999989
1,303.1,311.1,1594,35.5,13,461.5,5925.776782956188,8.0
0,297.7,308.7,1694,29.1,102,2968.2000000000003,5162.202216525677,11.0
1,301.5,310.1,1468,40.8,32,1305.6,6272.12690103895,8.600000000000023
0,300.1,311.5,1549,34.7,189,6558.3,5628.718253608249,11.399999999999975
0,300.8,310.6,1666,36.2,144,5212.8,6315.5646554625855,9.800000000000011
1,302.2,311.6,1379,42.9,13,557.6999999999999,6195.126465099464,9.400000000000034
2,300.2,311.0,1777,27.5,151,4152.5,5117.392633309974,10.800000000000011
2,300.6,309.5,1495,36.5,79,2883.5,5714.295237492034,8.899999999999977
0,297.2,307.9,1469,48.2,144,6940.8,7414.766037051606,10.699999999999989
2,299.1,310.4,1369,54.5,104,5668.0,7813.193289355375,11.299999999999956
0,298.2,307.8,1355,59.4,115,6831.0,8428.578930316056,9.600000000000025
0,298.9,310.0,1378,49.3,18,887.4,7114.178451956133,11.100000000000025
1,300.3,311.5,1445,47.3,40,1892.0,7157.438182796065,11.199999999999989
0,297.9,309.9,1472,45.0,183,8235.0,6936.636579126263,12.0
0,300.3,310.3,1362,60.3,206,12421.8,8600.486880320488,10.0
0,298.7,308.4,1694,28.7,195,5596.5,5091.244110456594,9.699999999999989
1,298.1,307.8,1636,36.7,51,1871.7,6287.499761090517,9.699999999999989
0,299.4,309.1,1304,50.5,153,7726.5,6896.005314139836,9.700000000000044
0,297.0,307.8,1609,35.6,193,6870.8,5998.389461156159,10.800000000000011
0,297.2,308.6,1335,53.0,39,2067.0,7409.446273491527,11.400000000000034
1,300.5,311.5,1370,56.1,7,392.7,8048.446219231691,11.0
0,300.6,309.4,1556,36.0,98,3528.0,5865.981802782861,8.799999999999955
1,297.5,309.4,1678,34.4,148,5091.2,6044.759368723145,11.899999999999975
1,299.7,310.9,1685,32.1,88,2824.8,5664.134474789718,11.199999999999989
1,299.8,309.4,1401,48.1,143,6878.3,7056.865329979145,9.599999999999966
0,302.4,311.9,1671,29.9,204,6099.599999999999,5232.102653068049,9.5
1,302.3,311.7,1483,40.5,8,324.0,6289.625572119446,9.399999999999975
2,295.9,306.5,1594,33.2,55,1826.0,5541.853216736491,10.600000000000025
1,302.3,311.5,1316,47.2,4,188.8,6504.688533208691,9.199999999999989
1,302.6,312.0,1496,45.0,79,3555.0,7049.733914655496,9.399999999999975
1,300.4,310.2,1380,47.3,5,236.5,6835.477295680671,9.800000000000011
1,301.2,310.8,1396,47.4,5,237.0,6929.348084169935,9.600000000000025
0,302.5,311.4,1559,37.6,209,7858.400000000001,6138.504493506264,8.899999999999977
0,298.0,307.7,1387,50.8,204,10363.2,7378.512057829179,9.699999999999989
1,303.6,312.4,1504,49.5,109,5395.5,7796.17632914843,8.799999999999955
0,299.0,308.9,1622,31.9,42,1339.8,5418.388625450412,9.899999999999975
0,300.1,311.5,1334,54.0,26,1404.0,7543.592279799811,11.399999999999975
1,297.8,307.9,1726,27.3,35,955.5,4934.373917287345,10.099999999999966
0,302.9,312.2,1510,41.4,94,3891.6,6546.450771550411,9.300000000000011
1,300.2,309.6,1528,35.1,44,1544.4,5616.413682381689,9.400000000000034
0,298.6,309.9,1564,37.1,30,1113.0,6076.3009589651865,11.299999999999956
0,300.4,309.6,1379,54.5,122,6649.0,7870.265555895589,9.200000000000044
0,300.5,311.4,1432,47.5,51,2422.5,7123.037743239258,10.899999999999975
0,298.2,308.3,1402,51.0,141,7191.0,7487.671930565913,10.100000000000025
1,299.2,310.8,1502,39.8,177,7044.599999999999,6260.105073151212,11.600000000000025
0,301.5,310.8,1785,25.5,120,3060.0,4766.581453659114,9.300000000000011
0,298.1,308.3,1495,38.7,188,7275.6,6058.718512080596,10.199999999999989
0,301.8,310.7,1680,32.4,76,2462.4,5700.105710673321,8.899999999999977
1,299.7,311.1,1618,30.3,125,3787.5,5133.927882643368,11.400000000000034
0,301.2,310.7,1568,38.3,49,1876.7,6288.882061858095,9.5
0,299.0,309.4,1798,25.5,89,2269.5,4801.296052481281,10.399999999999975
0,297.1,308.2,1347,50.8,49,2489.2,7165.72151542603,11.099999999999966
0,298.2,308.8,1616,33.7,16,539.2,5702.954088012576,10.600000000000025
0,301.3,310.5,1503,48.6,72,3499.2000000000003,7649.338288519644,9.199999999999989
1,299.7,309.2,1597,32.9,135,4441.5,5502.112069668579,9.5
0,300.3,309.2,1649,32.4,50,1620.0,5594.925188631135,8.899999999999977
0,303.9,312.7,1789,24.4,163,3977.2,4571.184862581341,8.800000000000011
0,297.1,307.9,1456,50.0,166,8300.0,7623.598172711232,10.799999999999956
0,299.4,309.0,1436,47.9,75,3592.5,7203.085524052725,9.600000000000025
0,300.3,311.7,1707,33.6,158,5308.8,6006.222498839111,11.399999999999975
0,300.4,310.5,1578,32.8,26,852.8,5420.126973385398,10.100000000000025
0,303.4,311.9,1491,38.2,26,993.2,5964.439316546366,8.5
2,300.7,309.6,1390,48.5,7,339.5,7059.682291391863,8.900000000000034
1,297.4,308.5,1465,55.9,153,8552.699999999999,8575.867265891857,11.100000000000025
0,297.5,308.8,1312,50.3,159,7997.7,6910.833631464778,11.300000000000011
1,297.6,308.7,1475,46.6,54,2516.4,7197.912368149814,11.099999999999966
1,298.5,309.3,1692,26.7,118,3150.6,4730.861545187798,10.800000000000011
1,301.4,310.9,1557,39.3,174,6838.2,6407.812287747493,9.5
0,298.3,310.0,1442,43.9,110,4829.0,6629.1584341439175,11.699999999999989
2,303.6,311.7,1476,40.1,85,3408.5,6198.110978120374,8.099999999999966
2,303.3,311.3,1502,39.5,38,1501.0,6212.918351494295,8.0
0,296.9,308.3,1555,38.2,175,6685.000000000001,6220.45817386291,11.400000000000034
2,299.4,310.8,1585,31.4,149,4678.599999999999,5211.797492550348,11.400000000000034
1,297.5,309.2,1347,55.8,188,10490.4,7871.009066156938,11.699999999999989
1,297.2,308.5,1584,40.0,4,160.0,6635.043684381643,11.300000000000011
0,302.2,311.4,1499,37.7,55,2073.5,5917.95421724875,9.199999999999989
0,301.9,310.3,1485,46.3,24,1111.1999999999998,7200.059123129768,8.400000000000034
1,299.0,310.3,1662,33.6,67,2251.2000000000003,5847.886229098184,11.300000000000011
1,298.9,310.1,1484,40.4,61,2464.4,6278.326310542034,11.200000000000044
1,301.9,309.7,1568,37.5,135,5062.5,6157.521601035994,7.800000000000011
1,300.7,311.7,1412,49.1,219,10752.9,7260.136846641916,11.0
0,296.9,307.5,1354,44.4,16,710.4,6295.500350381658,10.600000000000025
1,299.8,310.3,1805,23.7,198,4692.599999999999,4479.754044386365,10.5
0,303.9,313.0,1551,36.8,140,5152.0,5977.0685190137965,9.100000000000025
0,302.5,310.9,1477,39.2,144,5644.8,6063.106269820109,8.399999999999977
1,296.8,307.5,1516,36.7,135,4954.5,5826.313959543535,10.699999999999989
2,299.7,309.2,1468,49.6,132,6547.2,7624.938585576763,9.5
0,300.7,309.5,1479,34.5,197,6796.5,5343.377864858199,8.800000000000011
0,299.2,308.4,1667,29.0,199,5771.0,5062.467121749712,9.199999999999989
1,300.3,311.8,1592,32.1,11,353.1,5351.5145898309975,11.5
0,298.8,309.8,1461,39.4,141,5555.4,6028.025151855023,11.0
0,300.2,310.3,1331,52.1,30,1563.0,7261.801890748319,10.100000000000025
0,298.9,309.7,1449,48.8,147,7173.599999999999,7404.859548217285,10.800000000000011
2,298.6,309.5,1420,50.4,82,4132.8,7494.583434403811,10.899999999999975
0,298.8,310.6,1803,25.4,209,5308.599999999999,4795.766849410963,11.800000000000011
2,303.9,313.0,1517,36.0,142,5112.0,5718.9552665948595,9.100000000000025
0,301.9,311.0,1376,44.9,186,8351.4,6469.837798704868,9.100000000000025
1,300.9,311.3,1801,24.6,100,2460.0,4639.566862674478,10.400000000000034
2,297.5,308.3,1674,30.0,54,1620.0,5259.026102109314,10.800000000000011
0,298.5,308.0,1384,59.5,27,1606.5,8623.462394593742,9.5
0,299.1,308.9,1680,27.2,110,2992.0,4785.273929947973,9.799999999999956
0,297.5,308.6,1694,27.1,36,975.6,4807.4116861802695,11.100000000000025
2,303.9,312.7,1401,50.0,129,6450.0,7335.618846132167,8.800000000000011
0,298.8,309.9,1441,41.6,62,2579.2000000000003,6277.488552501077,11.099999999999966
1,302.3,311.6,1668,33.2,52,1726.4,5799.128711114472,9.300000000000011
0,301.4,310.4,1433,43.4,86,3732.4,6512.751954352904,9.0
1,299.1,308.6,1499,45.1,185,8343.5,7079.568572889088,9.5
1,300.6,311.6,1473,31.5,69,2173.5,4858.944277674654,11.0
0,302.4,312.0,1508,36.9,5,184.5,5827.151717584492,9.600000000000025
0,298.9,309.9,1373,52.1,108,5626.8,7490.949658901159,11.0
1,302.4,311.3,1312,61.5,85,5227.5,8449.627601095108,8.900000000000034
0,302.6,312.3,1554,42.0,58,2436.0,6834.848977149954,9.699999999999989
0,300.3,309.9,1540,39.9,203,8099.7,6434.610073082615,9.599999999999966
0,302.9,312.4,1424,49.5,155,7672.5,7381.486098874578,9.5
1,301.7,310.6,1492,42.2,85,3587.0000000000005,6593.407109746066,8.900000000000034
0,299.7,311.1,1574,36.4,135,4914.0,5999.771761923739,11.400000000000034
0,301.7,311.0,1715,24.8,17,421.6,4453.94062474937,9.300000000000011
0,302.0,310.1,1361,45.4,174,7899.599999999999,6470.570836990706,8.100000000000023
0,303.6,311.8,1695,30.7,90,2763.0,5449.249537284176,8.199999999999989
0,298.9,308.3,1432,48.9,38,1858.2,7332.979908303152,9.400000000000034
0,303.5,312.4,1390,47.3,164,7757.2,6885.009739852271,8.899999999999977
1,301.1,312.3,1852,25.9,131,3392.8999999999996,5023.071549873696,11.199999999999989
0,298.0,309.9,1403,47.7,43,2051.1,7008.1706438485035,11.899999999999975
0,298.7,310.0,1555,32.6,197,6422.200000000001,5308.558546280912,11.300000000000011
0,300.5,310.3,1435,43.3,31,1342.3,6506.814344237619,9.800000000000011
1,298.8,310.0,1529,38.5,77,2964.5,6164.485464751452,11.199999999999989
2,299.9,310.5,1549,42.8,208,8902.4,6942.626549119107,10.600000000000025
1,296.6,307.5,1566,35.0,201,7035.0,5739.689778108553,10.899999999999975
0,300.5,312.0,1415,44.6,23,1025.8,6608.759025846608,11.5
2,297.5,308.8,1430,49.4,2,98.8,7397.612941163005,11.300000000000011
0,297.5,308.8,1502,45.9,150,6885.0,7219.56841350856,11.300000000000011
0,301.5,310.6,1357,42.1,212,8925.2,5982.608194059628,9.100000000000025
0,299.8,309.5,1641,27.1,16,433.6,4657.002701901903,9.699999999999989
0,298.5,309.6,1585,32.2,89,2865.8,5344.582142042077,11.100000000000025
2,301.5,310.8,1474,38.7,58,2244.6000000000004,5973.612767094848,9.300000000000011
1,300.1,311.3,1650,33.8,38,1284.4,5840.220743023425,11.199999999999989
1,295.5,306.1,1822,24.3,164,3985.2,4636.425270020888,10.600000000000025
1,301.8,311.1,1597,29.8,177,5274.6,4983.67597799768,9.300000000000011
0,301.0,310.8,1375,57.2,20,1144.0,8236.20874016124,9.800000000000011
0,297.4,308.5,1418,51.2,52,2662.4,7602.821773295492,11.100000000000025
0,299.2,310.3,1463,38.9,160,6224.0,5959.674567688421,11.100000000000025
0,300.5,311.7,1619,32.7,85,2779.5000000000005,5543.999971716445,11.199999999999989
0,302.2,311.5,1548,32.4,81,2624.4,5252.240261977559,9.300000000000011
1,300.7,310.0,1641,34.6,178,6158.8,5945.841088037115,9.300000000000011
1,301.6,310.8,1343,49.5,140,6930.0,6961.612240722302,9.199999999999989
1,298.2,308.0,1411,47.2,168,7929.6,6974.251915165244,9.800000000000011
1,300.1,309.6,1501,38.0,157,5966.0,5973.005392515154,9.5
0,299.5,309.4,1390,58.8,195,11466.0,8558.955025440033,9.899999999999975
1,304.1,313.3,1725,28.3,177,5009.1,5112.1566455539905,9.199999999999989
0,298.3,309.5,1542,36.7,134,4917.8,5926.237549878714,11.199999999999989
